POI_NM,CL_NM,CTPRVN_NM,SIGNGU_NM,RDNMADR_NM,LC_LO,LC_LA,GID_CD
보현사,지역사찰,제주특별자치도,제주시,신성로,126.5247055,33.49539628,다다094008
정암사,지역사찰,경상남도,김해시,한림로,128.7875566,35.337661,마마170054
보리암,지역사찰,강원도,강릉시,구정옥봉길,128.892564,37.69975508,마사227676
해광사,지역사찰,경상남도,창원시 마산합포구,도만1길,128.5288498,35.11980342,라라937809
보문정사,지역사찰,경상남도,사천시,진삼로,128.0809262,35.0719931,라라529753
성진심인당,지역사찰,경상북도,성주군,예산2길,128.2907435,35.92455643,라마713700
개운암,지역사찰,충청남도,아산시,순천향로,126.9950937,36.7517277,다바549616
왕심사,지역사찰,충청북도,제천시,흑석무도로12길,128.255314,37.15824756,라사670068
약왕사,지역사찰,충청북도,음성군,음성로,127.5965847,36.99892602,라바085889
관음정사,지역사찰,경기도,가평군,연인2길,127.5132829,37.83016446,라사011811
연화정사,지역사찰,제주특별자치도,제주시,하귀1길,126.4199283,33.48509008,나나996997
광림사,지역사찰,서울특별시,노원구,화랑로53길,127.0937872,37.62694398,다사641586
덕원사,지역사찰,울산광역시,중구,성동길,129.3031188,35.58766233,마마633338
봉불사,지역사찰,전라남도,무안군,동암길,126.450834,34.95733246,다라042629
천관사,지역사찰,광주광역시,서구,운천로162번길,126.8581391,35.14765937,다라415837
우암사,지역사찰,대구광역시,수성구,효행로,128.6499846,35.87669068,마마038650
송원사,지역사찰,경상남도,김해시,금관대로1193번길,128.8534751,35.23458259,마라231940
지장사,지역사찰,전라북도,전주시 덕진구,어은골1길,127.1282336,35.82578228,다마664588
비로정사,지역사찰,부산광역시,동래구,미남로,129.0697407,35.20519896,마라428911
용천사,지역사찰,제주특별자치도,서귀포시,호근북로,126.5312405,33.27971358,다나097769
대원사,지역사찰,경상북도,구미시,인동49길,128.4463892,36.09575351,라마851891
도운정사,지역사찰,경상남도,양산시,평산15길,129.1441176,35.38011078,마마493106
용정사,지역사찰,경상남도,밀양시,가복1길,128.6941577,35.483665,마마083215
극락사,지역사찰,전라남도,완도군,이목길,126.567467,34.1782445,다다140764
법륜사,지역사찰,대전광역시,중구,학고개로56번길,127.4520701,36.29424353,다바956107
천왕사,지역사찰,충청남도,공주시,시어골1길,127.1136135,36.44777869,다바653278
한국SGI,지역사찰,전라남도,영광군,월현로,126.495926,35.28368716,다라086991
도광사,지역사찰,경상북도,고령군,운성로,128.3470096,35.76052073,라마765519
용구사,지역사찰,강원도,동해시,느릅재길,129.0896927,37.5516576,마사404514
금모암,지역사찰,강원도,강릉시,수리골길83번길,128.895623,37.77699937,마사229761
청룡암,지역사찰,충청남도,홍성군,장곡길318번길,126.6710089,36.47926499,다바257316
보광사,지역사찰,경상북도,경주시,내외로,129.2365776,35.73724027,마마570503
혜운사,지역사찰,대구광역시,달서구,앞산순환로,128.5608012,35.82594258,라마958593
보은사,지역사찰,전라남도,영광군,중앙로3길,126.514761,35.2732537,다라103979
관불사,지역사찰,경상남도,김해시,서부로860번길,128.7629537,35.22756269,마라149931
관음정사,지역사찰,서울특별시,동작구,보라매로13길,126.9263567,37.49639851,다사492442
영락사,지역사찰,경상남도,고성군,군진길,128.3544186,35.05797464,라라779739
대한불교미타종총무원,지역사찰,서울특별시,동대문구,망우로,127.0676596,37.5919404,다사618548
정연사,지역사찰,서울특별시,은평구,증산로13가길,126.9105826,37.58873983,다사479545
원정사,지역사찰,전라북도,군산시,흥남2길,126.7186819,35.97428856,다마295755
쌍용사,지역사찰,경상북도,경산시,원효로156길,128.815813,35.79911062,마마188566
대한불교조계종정우선원,지역사찰,경기도,의왕시,정우3길,126.9860703,37.38449493,다사545318
천인사,지역사찰,충청남도,천안시 서북구,,127.2751259,36.90762627,다바799788
광덕선원,지역사찰,부산광역시,강서구,평강로229번길,128.9430291,35.20711173,마라313911
지장사,지역사찰,대구광역시,동구,팔공로24길,128.6511468,35.91061311,마마038688
보광사,지역사찰,경기도,과천시,교육원로,126.9851325,37.42248187,다사544360
동국사,지역사찰,전라북도,군산시,동국사길,126.7074229,35.98275169,다마285765
대성사,지역사찰,서울특별시,서초구,남부순환로328길,127.013475,37.47611267,다사569419
대원사극락전,지역사찰,전라남도,보성군,죽산길,127.132773,34.96147673,다라664630
법황사,지역사찰,광주광역시,남구,중앙로,126.9099755,35.14619773,다라462836
옥선사,지역사찰,부산광역시,동래구,명서로,129.102157,35.20970428,마라458916
보광사,지역사찰,울산광역시,울주군,방기6길,129.082804,35.50850757,마마435247
동화사,지역사찰,경상북도,구미시,소상길,128.435028,36.20901163,라바840017
효심사,지역사찰,경상남도,밀양시,삼랑진로,128.8098308,35.41513358,마마189140
내원사,지역사찰,경상남도,김해시,번화1로123번길,128.7937968,35.19601664,마라177897
반야사,지역사찰,경기도,가평군,수리재큰골길,127.4270173,37.78906273,다사935765
성덕사,지역사찰,강원도,고성군,탄제논골길,128.4590088,38.35830427,라아837401
보덕사,지역사찰,경기도,안양시 동안구,임곡로,126.9314817,37.41126007,다사496348
보성암,지역사찰,경기도,부천시,성주로,126.7811118,37.47877318,다사364424
법광사,지역사찰,경기도,양평군,연안길25번길,127.5556594,37.52645706,라사049474
부세사,지역사찰,경기도,이천시,,127.4655662,37.34215166,다사969270
약사사,지역사찰,충청남도,천안시 동남구,다가말1길,127.1386381,36.79675498,다바677665
용덕사,지역사찰,강원도,원주시,하촌길,127.964736,37.40894636,라사411345
문수암,지역사찰,충청북도,청주시 상당구,교동로71번길,127.4998434,36.64155416,다바999492
선령사,지역사찰,경상북도,영주시,영봉로,128.6618789,36.81526399,마바036691
백연사,지역사찰,강원도,정선군,다래들안길,128.5880248,37.40643064,라사962347
청덕사,지역사찰,울산광역시,울주군,천전각석길,129.1771426,35.61722234,마마518369
청정사,지역사찰,경상남도,합천군,정동길,128.3044376,35.52181186,라마729253
성원암,지역사찰,세종특별자치시,,문곡새뜸길,127.3782666,36.52758683,다바891366
성불사,지역사찰,충청남도,논산시,상월로486번길,127.1965454,36.30207926,다바727116
연석사,지역사찰,전라북도,완주군,동상로,127.3132699,35.89420117,다마831664
약불암,지역사찰,경상남도,밀양시,삼랑진로,128.784675,35.46701016,마마165197
상덕사,지역사찰,경상남도,창녕군,매전길,128.464004,35.41859538,라마875140
보덕사,지역사찰,전라남도,해남군,가학길,126.6034842,34.6566463,다라178295
일월암,지역사찰,강원도,영월군,삼옥재길,128.4887263,37.21302436,라사877131
마강사,지역사찰,충청남도,부여군,세도북로149번길,126.9458647,36.20188634,다바501006
대흥사,지역사찰,충청북도,영동군,금정길,127.7092425,36.19242963,라마188994
혜운사,지역사찰,경상남도,거창군,양항길,127.9426387,35.68101139,라마400428
태평사,지역사찰,울산광역시,울주군,구미월평로,129.2074975,35.70341138,마마544465
미륵사,지역사찰,인천광역시,부평구,산청로17번길,126.6970309,37.51095362,다사290460
용인정토회처인정토법당,지역사찰,경기도,용인시 처인구,중부대로,127.2026188,37.23312072,다사736149
보은사,지역사찰,강원도,화천군,사내천로,127.5302329,38.06825933,라아026075
법정사,지역사찰,부산광역시,강서구,생곡로,128.8957216,35.12391627,마라271818
원각사,지역사찰,경상남도,양산시,학산1길,128.986027,35.31238787,마마350028
탑산사,지역사찰,전라남도,장흥군,천관산문학길,126.9094058,34.52430324,다라457146
천룡사,지역사찰,부산광역시,서구,천마산로,129.0159984,35.09241678,마라381785
보현사,지역사찰,부산광역시,강서구,가락대로1397번길,128.8991957,35.19434331,마라273896
약수선원,지역사찰,경기도,여주시,마차실길,127.5068974,37.36690311,라사006297
극락사,지역사찰,경기도,성남시 수정구,태평로58번길,127.1334891,37.44913503,다사675389
청흥사,지역사찰,경기도,양평군,대평로67번길,127.6246817,37.42572668,라사110362
녹야원,지역사찰,경기도,시흥시,금오로169번길,126.8368073,37.41748774,다사413355
감로사,지역사찰,광주광역시,북구,등촌길76번길,126.9652082,35.17612998,다라513868
천왕사,지역사찰,광주광역시,동구,의재로88번길,126.9377542,35.13156956,다라487819
길상사,지역사찰,부산광역시,해운대구,해운대로469번길,129.1416348,35.16968647,마라494872
백련사,지역사찰,부산광역시,금정구,동부곡로12번길,129.0970476,35.22475024,마라453933
노봉선원,지역사찰,세종특별자치시,,시목부강로,127.3745335,36.52352254,다바887362
관불사,지역사찰,세종특별자치시,,학당이1길,127.2279856,36.68484964,다바756541
보령사,지역사찰,충청북도,청주시 청원구,호명길,127.605883,36.73643759,라바094598
대호사,지역사찰,대구광역시,달서구,성당로,128.573287,35.85154004,라마969621
대각정사,지역사찰,서울특별시,중구,다산로31길,127.0139718,37.56145242,다사570514
보경사,지역사찰,서울특별시,종로구,사직로6길,126.9654163,37.57266261,다사527527
용담사,지역사찰,충청북도,충주시,내포길,127.7119101,37.00720914,라바188898
덕암사,지역사찰,충청북도,옥천군,성왕로,127.5811123,36.31950809,라바072135
감로사,지역사찰,부산광역시,부산진구,진남로,129.0694854,35.16251943,마라429863
성원사,지역사찰,충청북도,제천시,청풍호로11길,128.206045,37.11428909,라사627019
양림사,지역사찰,광주광역시,광산구,임곡가정길,126.7565165,35.22841803,다라323928
묘법사,지역사찰,서울특별시,성북구,종암로19다길,127.0286749,37.59933208,다사583556
안석사,지역사찰,충청남도,태안군,장대문길,126.2429565,36.78251428,나바878656
불봉사,지역사찰,울산광역시,울주군,선양골길,129.2951336,35.39446468,마마630124
성암사,지역사찰,경기도,파주시,대위골길,126.8756561,37.84383749,다사450828
도안선원,지역사찰,대전광역시,동구,우암로326번길,127.4540154,36.34800203,다바958167
영평사,지역사찰,서울특별시,동작구,성대로14길,126.9390538,37.49478891,다사504440
영우회포교원,지역사찰,부산광역시,동구,진성로9번길,129.0459666,35.12757298,마라408824
대원사,지역사찰,세종특별자치시,,대사동길,127.1648175,36.72039537,다바700580
정각사,지역사찰,경기도,고양시 덕양구,중앙로64번길,126.8773609,37.5978443,다사450555
용탑선원,지역사찰,경상남도,합천군,해인사길,128.0964224,35.80223234,라마538563
불광사,지역사찰,경기도,용인시 처인구,박곡로58번길,127.3947258,37.170585,다사906079
태안사,지역사찰,경상북도,칠곡군,응추길,128.6217492,36.04414792,마마010836
행복선원,지역사찰,경기도,안양시 동안구,경수대로584번길,126.9576312,37.37481722,다사519307
백련사,지역사찰,서울특별시,서대문구,백련사길,126.927148,37.58675984,다사494543
은선사,지역사찰,경기도,이천시,대산로591번길,127.4822492,37.27349582,다사984193
흥왕사,지역사찰,경기도,여주시,당전로,127.7060986,37.34767041,라사182276
극락사,지역사찰,강원도,평창군,노람들길,128.4007333,37.3698676,라사797304
형제사,지역사찰,강원도,삼척시,도경길,129.1046731,37.45024119,마사419402
도덕사,지역사찰,경상북도,영덕군,산정로,129.360553,36.303727,마바670134
용운사,지역사찰,경상북도,경산시,용대로,128.8766831,35.79572206,마마244563
